Wavelength,GDD,Wavelength2,R
1031.64,10.777085,,
1031.78,10.715543,,
1031.92,10.654182,,
1032.06,10.592999,,
1032.2,10.531994,,
1032.34,10.471164,,
1032.48,10.410509,,
1032.62,10.350028,,
1032.76,10.289718,,
1032.9,10.229579,,
1033.04,10.16961,,
1033.18,10.109808,,
1033.32,10.050174,,
1033.46,9.990705,,
1033.6,9.9314,,
1033.74,9.872259,,
1033.88,9.813279,,
1034.02,9.75446,,
1034.16,9.6958,,
1034.3,9.637299,,
1034.44,9.578954,,
1034.58,9.520765,,
1034.72,9.46273,,
1034.86,9.404849,,
1035,9.34712,,
1035.14,9.289542,,
1035.28,9.232114,,
1035.42,9.174834,,
1035.56,9.117702,,
1035.7,9.060716,,
1035.84,9.003876,,
1035.98,8.947179,,
1036.12,8.890626,,
1036.26,8.834214,,
1036.4,8.777943,,
1036.54,8.721812,,
1036.68,8.66582,,
1036.82,8.609965,,
1036.96,8.554246,,
1037.1,8.498663,,
1037.24,8.443213,,
1037.38,8.387898,,
1037.52,8.332714,,
1037.66,8.277661,,
1037.8,8.222739,,
1037.94,8.167945,,
1038.08,8.11328,,
1038.22,8.058741,,
1038.36,8.004329,,
1038.5,7.950041,,
1038.64,7.895878,,
1038.78,7.841837,,
1038.92,7.787919,,
1039.06,7.734122,,
1039.2,7.680444,,
1039.34,7.626886,,
1039.48,7.573446,,
1039.62,7.520123,,
1039.76,7.466916,,
1039.9,7.413824,,
1040.04,7.360847,,
1040.18,7.307983,,
1040.32,7.255232,,
1040.46,7.202592,,
1040.6,7.150063,,
1040.74,7.097643,,
1040.88,7.045332,,
1041.02,6.99313,,
1041.16,6.941034,,
1041.3,6.889044,,
1041.44,6.837159,,
1041.58,6.785379,,
1041.72,6.733703,,
1041.86,6.682129,,
1042,6.630656,,
1042.14,6.579285,,
1042.28,6.528013,,
1042.42,6.476841,,
1042.56,6.425767,,
1042.7,6.374791,,
1042.84,6.323911,,
1042.98,6.273127,,
1043.12,6.222438,,
1043.26,6.171843,,
1043.4,6.121342,,
1043.54,6.070933,,
1043.68,6.020616,,
1043.82,5.970389,,
1043.96,5.920253,,
1044.1,5.870206,,
1044.24,5.820248,,
1044.38,5.770378,,
1044.52,5.720594,,
1044.66,5.670897,,
1044.8,5.621285,,
1044.94,5.571758,,
1045.08,5.522315,,
1045.22,5.472955,,
1045.36,5.423677,,
1045.5,5.374481,,
1045.64,5.325366,,
1045.78,5.276331,,
1045.92,5.227375,,
1046.06,5.178498,,
1046.2,5.1297,,
1046.34,5.080978,,
1046.48,5.032333,,
1046.62,4.983763,,
1046.76,4.935269,,
1046.9,4.886849,,
1047.04,4.838502,,
1047.18,4.790229,,
1047.32,4.742027,,
1047.46,4.693898,,
1047.6,4.645839,,
1047.74,4.59785,,
1047.88,4.549931,,
1048.02,4.502081,,
1048.16,4.454298,,
1048.3,4.406583,,
1048.44,4.358935,,
1048.58,4.311353,,
1048.72,4.263836,,
1048.86,4.216384,,
1049,4.168996,,
1049.14,4.121672,,
1049.28,4.07441,,
1049.42,4.027211,,
1049.56,3.980073,,
1049.7,3.932996,,
1049.84,3.885979,,
1049.98,3.839021,,
1050.12,3.792123,,
1050.26,3.745283,,
1050.4,3.6985,,
1050.54,3.651775,,
1050.68,3.605106,,
1050.82,3.558492,,
1050.96,3.511934,,
1051.1,3.465431,,
1051.24,3.418981,,
1051.38,3.372585,,
1051.52,3.326241,,
1051.66,3.27995,,
1051.8,3.23371,,
1051.94,3.187521,,
1052.08,3.141382,,
1052.22,3.095293,,
1052.36,3.049254,,
1052.5,3.003263,,
1052.64,2.957319,,
1052.78,2.911423,,
1052.92,2.865574,,
1053.06,2.819771,,
1053.2,2.774014,,
1053.34,2.728302,,
1053.48,2.682635,,
1053.62,2.637011,,
1053.76,2.591431,,
1053.9,2.545893,,
1054.04,2.500398,,
1054.18,2.454944,,
1054.32,2.409532,,
1054.46,2.36416,,
1054.6,2.318828,,
1054.74,2.273536,,
1054.88,2.228283,,
1055.02,2.183067,,
1055.16,2.13789,,
1055.3,2.09275,,
1055.44,2.047647,,
1055.58,2.00258,,
1055.72,1.957548,,
1055.86,1.912552,,
1056,1.86759,,
1056.14,1.822662,,
1056.28,1.777768,,
1056.42,1.732907,,
1056.56,1.688078,,
1056.7,1.643281,,
1056.84,1.598516,,
1056.98,1.553781,,
1057.12,1.509077,,
1057.26,1.464403,,
1057.4,1.419757,,
1057.54,1.375141,,
1057.68,1.330553,,
1057.82,1.285993,,
1057.96,1.24146,,
1058.1,1.196954,,
1058.24,1.152474,,
1058.38,1.10802,,
1058.52,1.063591,,
1058.66,1.019187,,
1058.8,0.974807,,
1058.94,0.930451,,
1059.08,0.886118,,
1059.22,0.841808,,
1059.36,0.79752,,
1059.5,0.753254,,
1059.64,0.709008,,
1059.78,0.664784,,
1059.92,0.62058,,
1060.06,0.576396,,
1060.2,0.532231,,
1060.34,0.488085,,
1060.48,0.443957,,
1060.62,0.399847,,
1060.76,0.355754,,
1060.9,0.311678,,
1061.04,0.267618,,
1061.18,0.223575,,
1061.32,0.179545,,
1061.46,0.135532,,
1061.6,0.135532,,
1061.74,0.047538,,
1061.88,0.003576,,
1062.02,-0.040381,,
1062.16,-0.084327,,
1062.3,-0.128262,,
1062.44,-0.172185,,
1062.58,-0.216097,,
1062.72,-0.259997,,
1062.86,-0.303888,,
1063,-0.347769,,
1063.14,-0.391641,,
1063.28,-0.435504,,
1063.42,-0.479359,,
1063.56,-0.523207,,
1063.7,-0.567047,,
1063.84,-0.61088,,
1063.98,-0.654706,,
1064.12,-0.698527,,
1064.26,-0.742342,,
1064.4,-0.786153,,
1064.54,-0.829959,,
1064.68,-0.873761,,
1064.82,-0.917559,,
1064.96,-0.961354,,
1065.1,-1.005147,,
1065.24,-1.048938,,
1065.38,-1.092726,,
1065.52,-1.136514,,
1065.66,-1.180301,,
1065.8,-1.224087,,
1065.94,-1.267874,,
1066.08,-1.311661,,
1066.22,-1.35545,,
1066.36,-1.399239,,
1066.5,-1.443031,,
1066.64,-1.486826,,
1066.78,-1.530623,,
1066.92,-1.574424,,
1067.06,-1.618228,,
1067.2,-1.662037,,
1067.34,-1.705851,,
1067.48,-1.74967,,
1067.62,-1.793494,,
1067.76,-1.837325,,
1067.9,-1.881162,,
1068.04,-1.925007,,
1068.18,-1.968859,,
1068.32,-2.012719,,
1068.46,-2.056587,,
1068.6,-2.100465,,
1068.74,-2.144352,,
1068.88,-2.188248,,
1069.02,-2.232155,,
1069.16,-2.276073,,
1069.3,-2.320002,,
1069.44,-2.363943,,
1069.58,-2.407896,,
1069.72,-2.451861,,
1069.86,-2.49584,,
1070,-2.539832,,
1070.14,-2.583838,,
1070.28,-2.627859,,
1070.42,-2.671895,,
1070.56,-2.715946,,
1070.7,-2.760013,,
1070.84,-2.804096,,
1070.98,-2.848196,,
1071.12,-2.892314,,
1071.26,-2.936449,,
1071.4,-2.980603,,
1071.54,-3.024775,,
1071.68,-3.068966,,
1071.82,-3.113177,,
1071.96,-3.157408,,
1072.1,-3.201659,,
1072.24,-3.245932,,
1072.38,-3.290226,,
1072.52,-3.334542,,
1072.66,-3.378881,,
1072.8,-3.423242,,
1072.94,-3.467627,,
1073.08,-3.512036,,
1073.22,-3.556469,,
1073.36,-3.600927,,
1073.5,-3.64541,,
1073.64,-3.689918,,
1073.78,-3.734454,,
1073.92,-3.779015,,
1074.06,-3.823605,,
1074.2,-3.868221,,
1074.34,-3.912866,,
1074.48,-3.95754,,
1074.62,-4.002243,,
1074.76,-4.046975,,
1074.9,-4.091737,,
1075.04,-4.13653,,
1075.18,-4.181354,,
1075.32,-4.22621,,
1075.46,-4.271097,,
1075.6,-4.316017,,
1075.74,-4.36097,,
1075.88,-4.405957,,
1076.02,-4.450978,,
1076.16,-4.496032,,
1076.3,-4.541123,,
1076.44,-4.586248,,
1076.58,-4.63141,,
1076.72,-4.676607,,
1076.86,-4.721842,,
1077,-4.767114,,
1077.14,-4.812425,,
1077.28,-4.857773,,
1077.42,-4.903161,,
1077.56,-4.948588,,
1077.7,-4.994055,,
1077.84,-5.039562,,
1077.98,-5.085111,,
1078.12,-5.1307,,
1078.26,-5.176332,,
1078.4,-5.222007,,
1078.54,-5.267724,,
1078.68,-5.313484,,
1078.82,-5.359289,,
1078.96,-5.405138,,
1079.1,-5.451033,,
1079.24,-5.496973,,
1079.38,-5.542959,,
1079.52,-5.588991,,
1079.66,-5.635071,,
1079.8,-5.681198,,
1079.94,-5.727373,,
1080.08,-5.773597,,
1080.22,-5.819871,,
1080.36,-5.866193,,
1080.5,-5.912567,,
1080.64,-5.958991,,
1080.78,-6.005466,,
1080.92,-6.051993,,
1081.06,-6.098573,,
1081.2,-6.145205,,
1081.34,-6.191891,,
1081.48,-6.238631,,
1081.62,-6.285425,,
1081.76,-6.332274,,
1081.9,-6.379179,,
1082.04,-6.426141,,
1082.18,-6.473158,,
1082.32,-6.520233,,
1082.46,-6.567366,,
1082.6,-6.614558,,
1082.74,-6.661808,,
1082.88,-6.709117,,
1083.02,-6.756487,,
1083.16,-6.803917,,
1083.3,-6.851408,,
1083.44,-6.898961,,
1083.58,-6.946576,,
1083.72,-6.994254,,
1083.86,-7.041995,,
1084,-7.0898,,
1084.14,-7.13767,,
1084.28,-7.185605,,
1084.42,-7.233605,,
1084.56,-7.281672,,
1084.7,-7.329805,,
1084.84,-7.378006,,
1084.98,-7.426275,,
1085.12,-7.474612,,
1085.26,-7.523019,,
1085.4,-7.571495,,
1085.54,-7.620041,,
1085.68,-7.668659,,
1085.82,-7.717347,,
1085.96,-7.766108,,
1086.1,-7.814942,,
1086.24,-7.863848,,
1086.38,-7.912829,,
1086.52,-7.961884,,
1086.66,-8.011014,,
1086.8,-8.06022,,
1086.94,-8.109502,,
1087.08,-8.158861,,
1087.22,-8.208297,,
1087.36,-8.257811,,
1087.5,-8.307405,,
1087.64,-8.357077,,
1087.78,-8.40683,,
1087.92,-8.456663,,
1088.06,-8.506577,,
1088.2,-8.556573,,
1088.34,-8.606652,,
1088.48,-8.656813,,
1088.62,-8.707059,,
1088.76,-8.757388,,
1088.9,-8.807803,,
1089.04,-8.858304,,
1089.18,-8.90889,,
1089.32,-8.959564,,
1089.46,-9.010325,,
1089.6,-9.061174,,
1089.74,-9.112113,,
1089.88,-9.16314,,
1090.02,-9.214258,,
1090.16,-9.265467,,
1090.3,-9.316768,,
1090.44,-9.36816,,
1090.58,-9.419645,,
1090.72,-9.471224,,
1090.86,-9.522897,,
1091,-9.574665,,
1091.14,-9.626528,,
1091.28,-9.678488,,
1091.42,-9.730545,,
1091.56,-9.782699,,
1091.7,-9.834951,,
1091.84,-9.887303,,
1091.98,-9.939754,,
1092.12,-9.992305,,
1092.26,-10.044957,,
1092.4,-10.097712,,
1092.54,-10.150568,,
1092.68,-10.203528,,
1092.82,-10.256592,,
1092.96,-10.30976,,
1093.1,-10.363034,,
1093.24,-10.416413,,
1093.38,-10.4699,,
1093.52,-10.523494,,
1093.66,-10.577196,,
1093.8,-10.631006,,
1093.94,-10.684927,,
1094.08,-10.738958,,
1094.22,-10.7931,,
1094.36,-10.847354,,
1094.5,-10.901721,,
1094.64,-10.956201,,
1094.78,-11.010795,,
1094.92,-11.065504,,
1095.06,-11.120329,,
1095.2,-11.17527,,
1095.34,-11.230329,,
1095.48,-11.285505,,
1095.62,-11.3408,,
1095.76,-11.396215,,
1095.9,-11.451749,,
1096.04,-11.507405,,
1096.18,-11.563183,,
1096.32,-11.619083,,
1096.46,-11.675107,,
1096.6,-11.731255,,
1096.74,-11.787528,,
1096.88,-11.843926,,
1097.02,-11.900452,,
1097.16,-11.957104,,
1097.3,-12.013885,,
1097.44,-12.070796,,
1097.58,-12.127836,,
1097.72,-12.185006,,
1097.86,-12.242309,,
1098,-12.299743,,
1098.14,-12.357311,,
1098.28,-12.415013,,
1098.42,-12.47285,,
1098.56,-12.530822,,
1098.7,-12.588931,,
1098.84,-12.647178,,
1098.98,-12.705563,,
1099.12,-12.764087,,
1099.26,-12.822751,,
1099.4,-12.881556,,
1099.54,-12.940502,,
1099.68,-12.999592,,
1099.82,-13.058825,,
1099.96,-13.118202,,
1100.1,-13.177725,,
1100.24,-13.237394,,
1100.38,-13.29721,,
1100.52,-13.357174,,
1100.66,-13.417287,,
1100.8,-13.477549,,
1100.94,-13.537963,,
1101.08,-13.598528,,
1101.22,-13.659246,,
1101.36,-13.720118,,
1101.5,-13.781144,,
1101.64,-13.842325,,
1101.78,-13.903663,,
1101.92,-13.965157,,
1102.06,-14.026811,,
1102.2,-14.088623,,
1102.34,-14.150596,,
1102.48,-14.21273,,
1102.62,-14.275026,,
1102.76,-14.337485,,
1102.9,-14.400108,,
1103.04,-14.462896,,
1103.18,-14.52585,,
1103.32,-14.588972,,
1103.46,-14.652261,,
1103.6,-14.715719,,
1103.74,-14.779348,,
1103.88,-14.843148,,
1104.02,-14.90712,,
1104.16,-14.971264,,
1104.3,-15.035584,,
1104.44,-15.100078,,
1104.58,-15.164749,,
1104.72,-15.229597,,
1104.86,-15.294623,,
1105,-15.359829,,
1105.14,-15.425215,,
1105.28,-15.490783,,
1105.42,-15.556533,,
1105.56,-15.622468,,
1105.7,-15.688587,,
1105.84,-15.754892,,
1105.98,-15.821384,,
1106.12,-15.888064,,
1106.26,-15.954933,,
1106.4,-16.021993,,
1106.54,-16.089244,,
1106.68,-16.156688,,
1106.82,-16.224325,,
1106.96,-16.292158,,
1107.1,-16.360186,,
1107.24,-16.428412,,
1107.38,-16.496836,,
1107.52,-16.565459,,
1107.66,-16.634283,,
1107.8,-16.703309,,
1107.94,-16.772538,,
1108.08,-16.841971,,
1108.22,-16.91161,,
1108.36,-16.981455,,
1108.5,-17.051508,,
1108.64,-17.121771,,
1108.78,-17.192243,,
1108.92,-17.262927,,
1109.06,-17.333824,,
1109.2,-17.404935,,
1109.34,-17.47626,,
1109.48,-17.547803,,
1109.62,-17.619563,,
1109.76,-17.691543,,
1109.9,-17.763742,,
1110.04,-17.836164,,
1110.18,-17.908808,,
1110.32,-17.981676,,
1110.46,-18.05477,,
1110.6,-18.128091,,
1110.74,-18.20164,,
1110.88,-18.275418,,
1111.02,-18.349428,,
1111.16,-18.423669,,
1111.3,-18.498144,,
1111.44,-18.572854,,
1111.58,-18.6478,,
1111.72,-18.722984,,
1111.86,-18.798407,,
1112,-18.87407,,
1112.14,-18.949975,,
1112.28,-19.026124,,
1112.42,-19.102516,,
1112.56,-19.179156,,
1112.7,-19.256042,,
1112.84,-19.333178,,
1112.98,-19.410564,,
1113.12,-19.488202,,
1113.26,-19.566093,,
1113.4,-19.644239,,
1113.54,-19.722641,,
1113.68,-19.801301,,
1113.82,-19.880221,,
1113.96,-19.959401,,
1114.1,-20.038844,,
1114.24,-20.11855,,
1114.38,-20.198522,,
1114.52,-20.278761,,
1114.66,-20.359268,,
1114.8,-20.440046,,
1114.94,-20.521095,,
1115.08,-20.602418,,
1115.22,-20.684015,,
1115.36,-20.765889,,
1115.5,-20.848041,,
1115.64,-20.930472,,
1115.78,-21.013185,,
1115.92,-21.096181,,
1116.06,-21.179461,,
1116.2,-21.263029,,
1116.34,-21.346883,,
1116.48,-21.431028,,
1116.62,-21.515464,,
1116.76,-21.600193,,
1116.9,-21.685217,,
1117.04,-21.770537,,
1117.18,-21.856156,,
1117.32,-21.942074,,
1117.46,-22.028294,,
1117.6,-22.114818,,
1117.74,-22.201648,,
1117.88,-22.288784,,
1118.02,-22.37623,,
1118.16,-22.463986,,
1118.3,-22.552055,,
1118.44,-22.640438,,
1118.58,-22.729137,,
1118.72,-22.818155,,
1118.86,-22.907493,,
1119,-22.997152,,
1119.14,-23.087135,,
1119.28,-23.177445,,
1119.42,-23.268081,,
1119.56,-23.359048,,
1119.7,-23.450346,,
1119.84,-23.541977,,
1119.98,-23.633944,,
1120.12,-23.726248,,
1120.26,-23.818892,,
1120.4,-23.911877,,
1120.54,-24.005206,,
1120.68,-24.09888,,
1120.82,-24.192902,,
1120.96,-24.287273,,
1121.1,-24.381997,,
1121.24,-24.477074,,
1121.38,-24.572507,,
1121.52,-24.668298,,
1121.66,-24.764449,,
1121.8,-24.860963,,
1121.94,-24.957841,,
1122.08,-25.055085,,
1122.22,-25.152699,,
1122.36,-25.250684,,
1122.5,-25.349042,,
1122.64,-25.447775,,
1122.78,-25.546886,,
1122.92,-25.646378,,
1123.06,-25.746251,,
1123.2,-25.84651,,
1123.34,-25.947155,,
1123.48,-26.048189,,
1123.62,-26.149615,,
1123.76,-26.251435,,
1123.9,-26.353651,,
1124.04,-26.456267,,
1124.18,-26.559283,,
1124.32,-26.662702,,
1124.46,-26.766528,,
1124.6,-26.870762,,
1124.74,-26.975407,,
1124.88,-27.080465,,
1125.02,-27.18594,,
1125.16,-27.291832,,
1125.3,-27.398146,,
1125.44,-27.504883,,
1125.58,-27.612047,,
1125.72,-27.719639,,
1125.86,-27.827662,,
1126,-27.936119,,
1126.14,-28.045013,,
1126.28,-28.154346,,
1126.42,-28.264121,,
1126.56,-28.37434,,
1126.7,-28.485007,,
1126.84,-28.596124,,
1126.98,-28.707694,,
1127.12,-28.819719,,
1127.26,-28.932203,,
1127.4,-29.045148,,
1127.54,-29.158557,,
1127.68,-29.272433,,
1127.82,-29.386779,,
1127.96,-29.501598,,
1128.1,-29.616892,,
1128.24,-29.732665,,
1128.38,-29.848919,,
1128.52,-29.965658,,
1128.66,-30.082884,,
1128.8,-30.200601,,
1128.94,-30.318811,,
1129.08,-30.437518,,
1129.22,-30.556725,,
1129.36,-30.676435,,
1129.5,-30.79665,,
1129.64,-30.917375,,
1129.78,-31.038612,,
1129.92,-31.160364,,
1130.06,-31.282635,,
1130.2,-31.405428,,
1130.34,-31.528746,,
1130.48,-31.652593,,
1130.62,-31.776972,,
1130.76,-31.901886,,
1130.9,-32.027338,,
1131.04,-32.153332,,
1131.18,-32.279872,,
1131.32,-32.406961,,
1131.46,-32.534601,,
1131.6,-32.662798,,
1131.74,-32.791554,,
1131.88,-32.920872,,
1132.02,-33.050757,,
1132.16,-33.181212,,
1132.3,-33.312241,,
1132.44,-33.443847,,
1132.58,-33.576034,,
1132.72,-33.708805,,
1132.86,-33.842165,,
1133,-33.976117,,
1133.14,-34.110664,,
1133.28,-34.245811,,
1133.42,-34.381562,,
1133.56,-34.517921,,
1133.7,-34.65489,,
1133.84,-34.792476,,
1133.98,-34.93068,,
1134.12,-35.069507,,
1134.26,-35.208961,,
1134.4,-35.349047,,
1134.54,-35.489768,,
1134.68,-35.631129,,
1134.82,-35.773133,,
1134.96,-35.915785,,
1135.1,-36.059089,,
1135.24,-36.203049,,
1135.38,-36.34767,,
1135.52,-36.492955,,
1135.66,-36.63891,,
1135.8,-36.785538,,
1135.94,-36.932844,,
1136.08,-37.080832,,
1136.22,-37.229507,,
1136.36,-37.378873,,
1136.5,-37.528935,,
1136.64,-37.679697,,
1136.78,-37.831165,,
1136.92,-37.983342,,
1137.06,-38.136233,,
1137.2,-38.289844,,
1137.34,-38.444178,,
1137.48,-38.59924,,
1137.62,-38.755036,,
1137.76,-38.911571,,
1137.9,-39.068849,,
1138.04,-39.226874,,
1138.18,-39.385653,,
1138.32,-39.54519,,
1138.46,-39.70549,,
1138.6,-39.866558,,
1138.74,-40.0284,,
1138.88,-40.19102,,
1139.02,-40.354424,,
1139.16,-40.518617,,
1139.3,-40.683605,,
1139.44,-40.849392,,
1139.58,-41.015984,,
1139.72,-41.183387,,
1139.86,-41.351605,,
1140,-41.520646,,
