Wavelength,GDD,Wavelength2,R
1037.1,10.73248928,,
1037.24,10.66823631,,
1037.38,10.60419033,,
1037.52,10.54035667,,
1037.66,10.476731,,
1037.8,10.4133122,,
1037.94,10.3500959,,
1038.08,10.2870907,,
1038.22,10.22428089,,
1038.36,10.16167181,,
1038.5,10.09925744,,
1038.64,10.03704802,,
1038.78,9.975029399,,
1038.92,9.913202045,,
1039.06,9.851569677,,
1039.2,9.790132767,,
1039.34,9.728880382,,
1039.48,9.667817868,,
1039.62,9.606932638,,
1039.76,9.546238177,,
1039.9,9.485726794,,
1040.04,9.425397295,,
1040.18,9.365251762,,
1040.32,9.305275918,,
1040.46,9.245488194,,
1040.6,9.185872666,,
1040.74,9.126424845,,
1040.88,9.067154981,,
1041.02,9.008060231,,
1041.16,8.949129538,,
1041.3,8.890371519,,
1041.44,8.831780026,,
1041.58,8.773355468,,
1041.72,8.715098266,,
1041.86,8.656998951,,
1042,8.599061214,,
1042.14,8.541285462,,
1042.28,8.483673737,,
1042.42,8.426221499,,
1042.56,8.36891595,,
1042.7,8.311775613,,
1042.84,8.254787686,,
1042.98,8.1979542,,
1043.12,8.141263974,,
1043.26,8.084730597,,
1043.4,8.028347847,,
1043.54,7.97211609,,
1043.68,7.916022454,,
1043.82,7.860080561,,
1043.96,7.804284141,,
1044.1,7.748630252,,
1044.24,7.693114266,,
1044.38,7.637739865,,
1044.52,7.582509063,,
1044.66,7.527418894,,
1044.8,7.472463061,,
1044.94,7.417640241,,
1045.08,7.362959104,,
1045.22,7.308406676,,
1045.36,7.25398995,,
1045.5,7.199702606,,
1045.64,7.145548314,,
1045.78,7.091524068,,
1045.92,7.037626862,,
1046.06,6.983858693,,
1046.2,6.930211534,,
1046.34,6.87669741,,
1046.48,6.823304936,,
1046.62,6.770034429,,
1046.76,6.716886209,,
1046.9,6.663857232,,
1047.04,6.610949491,,
1047.18,6.558159942,,
1047.32,6.505487211,,
1047.46,6.45294337,,
1047.6,6.400500153,,
1047.74,6.348176348,,
1047.88,6.295972266,,
1048.02,6.243876421,,
1048.16,6.191890785,,
1048.3,6.140017341,,
1048.44,6.08824963,,
1048.58,6.03660313,,
1048.72,5.98505113,,
1048.86,5.933617548,,
1049,5.882284084,,
1049.14,5.831054399,,
1049.28,5.779928773,,
1049.42,5.728914249,,
1049.56,5.677997569,,
1049.7,5.62718069,,
1049.84,5.576453709,,
1049.98,5.525842331,,
1050.12,5.47532308,,
1050.26,5.424906408,,
1050.4,5.374577283,,
1050.54,5.324351263,,
1050.68,5.274220107,,
1050.82,5.224180672,,
1050.96,5.174233215,,
1051.1,5.124383091,,
1051.24,5.074625454,,
1051.38,5.024952024,,
1051.52,4.97537328,,
1051.66,4.925875817,,
1051.8,4.876476956,,
1051.94,4.827156436,,
1052.08,4.777926464,,
1052.22,4.728780442,,
1052.36,4.679720314,,
1052.5,4.630741177,,
1052.64,4.58185184,,
1052.78,4.533033678,,
1052.92,4.484307493,,
1053.06,4.435666667,,
1053.2,4.387089103,,
1053.34,4.338599064,,
1053.48,4.290184748,,
1053.62,4.24184638,,
1053.76,4.193591057,,
1053.9,4.145408681,,
1054.04,4.097304632,,
1054.18,4.049265334,,
1054.32,4.001304798,,
1054.46,3.953414605,,
1054.6,3.905600153,,
1054.74,3.857856467,,
1054.88,3.810178568,,
1055.02,3.762575308,,
1055.16,3.715039971,,
1055.3,3.667569305,,
1055.44,3.620166963,,
1055.58,3.572831421,,
1055.72,3.525566337,,
1055.86,3.478361511,,
1056,3.431222338,,
1056.14,3.384142069,,
1056.28,3.337129571,,
1056.42,3.290178094,,
1056.56,3.243293043,,
1056.7,3.196458944,,
1056.84,3.149688164,,
1056.98,3.10297915,,
1057.12,3.056323369,,
1057.26,3.009736702,,
1057.4,2.963198393,,
1057.54,2.916713847,,
1057.68,2.87029198,,
1057.82,2.823922489,,
1057.96,2.777612541,,
1058.1,2.731350062,,
1058.24,2.68513697,,
1058.38,2.638985695,,
1058.52,2.592875378,,
1058.66,2.546821964,,
1058.8,2.500815096,,
1058.94,2.454865464,,
1059.08,2.408959196,,
1059.22,2.363101719,,
1059.36,2.317289669,,
1059.5,2.27152849,,
1059.64,2.225814819,,
1059.78,2.180136494,,
1059.92,2.134511265,,
1060.06,2.088945414,,
1060.2,2.0434441,,
1060.34,1.997985842,,
1060.48,1.952565492,,
1060.62,1.907193787,,
1060.76,1.861862053,,
1060.9,1.816566889,,
1061.04,1.771311982,,
1061.18,1.726097465,,
1061.32,1.680916411,,
1061.46,1.635779573,,
1061.6,1.590676467,,
1061.74,1.545607227,,
1061.88,1.500573758,,
1062.02,1.455581525,,
1062.16,1.410620009,,
1062.3,1.365696449,,
1062.44,1.320798532,,
1062.58,1.275929935,,
1062.72,1.231099681,,
1062.86,1.186307914,,
1063,1.141536947,,
1063.14,1.096799365,,
1063.28,1.052091736,,
1063.42,1.007405254,,
1063.56,0.96275253,,
1063.7,0.918137275,,
1063.84,0.873534582,,
1063.98,0.828969597,,
1064.12,0.784420973,,
1064.26,0.739901348,,
1064.4,0.695401879,,
1064.54,0.650935223,,
1064.68,0.606481782,,
1064.82,0.562063174,,
1064.96,0.517663381,,
1065.1,0.473278898,,
1065.24,0.428918819,,
1065.38,0.384576056,,
1065.52,0.340254316,,
1065.66,0.295960897,,
1065.8,0.251683311,,
1065.94,0.207418046,,
1066.08,0.163167005,,
1066.22,0.11893749,,
1066.36,0.074733221,,
1066.5,0.030532634,,
1066.64,-0.013649743,,
1066.78,-0.05781561,,
1066.92,-0.101966684,,
1067.06,-0.146102874,,
1067.2,-0.19023676,,
1067.34,-0.234351961,,
1067.48,-0.27844838,,
1067.62,-0.322540428,,
1067.76,-0.366618955,,
1067.9,-0.410691137,,
1068.04,-0.454747802,,
1068.18,-0.49879796,,
1068.32,-0.542843342,,
1068.46,-0.586878413,,
1068.6,-0.630912197,,
1068.74,-0.674924585,,
1068.88,-0.718942811,,
1069.02,-0.762948584,,
1069.16,-0.806952767,,
1069.3,-0.850957111,,
1069.44,-0.894946946,,
1069.58,-0.938945929,,
1069.72,-0.982937557,,
1069.86,-1.026919926,,
1070,-1.070907592,,
1070.14,-1.114896841,,
1070.28,-1.158880278,,
1070.42,-1.202859666,,
1070.56,-1.246845932,,
1070.7,-1.290829849,,
1070.84,-1.334815024,,
1070.98,-1.37881057,,
1071.12,-1.422801746,,
1071.26,-1.466803184,,
1071.4,-1.510800126,,
1071.54,-1.554805374,,
1071.68,-1.598813367,,
1071.82,-1.642829562,,
1071.96,-1.686850227,,
1072.1,-1.73087346,,
1072.24,-1.774910278,,
1072.38,-1.818955094,,
1072.52,-1.863006019,,
1072.66,-1.907066689,,
1072.8,-1.95113336,,
1072.94,-1.995207834,,
1073.08,-2.039299312,,
1073.22,-2.083404061,,
1073.36,-2.127512768,,
1073.5,-2.171638363,,
1073.64,-2.215775241,,
1073.78,-2.259925217,,
1073.92,-2.304084534,,
1074.06,-2.348273588,,
1074.2,-2.392460761,,
1074.34,-2.436670164,,
1074.48,-2.48089992,,
1074.62,-2.525138821,,
1074.76,-2.569392419,,
1074.9,-2.613668121,,
1075.04,-2.657962182,,
1075.18,-2.70227643,,
1075.32,-2.746608979,,
1075.46,-2.79096166,,
1075.6,-2.835336314,,
1075.74,-2.87972918,,
1075.88,-2.924145841,,
1076.02,-2.968576913,,
1076.16,-3.013035476,,
1076.3,-3.057515885,,
1076.44,-3.102025615,,
1076.58,-3.146562785,,
1076.72,-3.19111049,,
1076.86,-3.235691214,,
1077,-3.280303081,,
1077.14,-3.324929156,,
1077.28,-3.369586336,,
1077.42,-3.414282135,,
1077.56,-3.458990207,,
1077.7,-3.503736875,,
1077.84,-3.548508955,,
1077.98,-3.593315863,,
1078.12,-3.638151932,,
1078.26,-3.683011488,,
1078.4,-3.727907731,,
1078.54,-3.772840665,,
1078.68,-3.817797056,,
1078.82,-3.862792021,,
1078.96,-3.907814207,,
1079.1,-3.952880639,,
1079.24,-3.997974282,,
1079.38,-4.043112184,,
1079.52,-4.088281087,,
1079.66,-4.133482878,,
1079.8,-4.178723249,,
1079.94,-4.223998404,,
1080.08,-4.26931785,,
1080.22,-4.314679698,,
1080.36,-4.360076345,,
1080.5,-4.405500193,,
1080.64,-4.450983584,,
1080.78,-4.496503707,,
1080.92,-4.542056752,,
1081.06,-4.587656063,,
1081.2,-4.633301656,,
1081.34,-4.67899165,,
1081.48,-4.724724144,,
1081.62,-4.77049724,,
1081.76,-4.816312865,,
1081.9,-4.86218824,,
1082.04,-4.908096619,,
1082.18,-4.954051407,,
1082.32,-5.00006986,,
1082.46,-5.046121354,,
1082.6,-5.092219318,,
1082.74,-5.138375286,,
1082.88,-5.184581613,,
1083.02,-5.230830644,,
1083.16,-5.277133919,,
1083.3,-5.323495327,,
1083.44,-5.369899512,,
1083.58,-5.416359965,,
1083.72,-5.462876712,,
1083.86,-5.509436318,,
1084,-5.556063844,,
1084.14,-5.602740068,,
1084.28,-5.649466939,,
1084.42,-5.69625607,,
1084.56,-5.743105578,,
1084.7,-5.790009706,,
1084.84,-5.836968493,,
1084.98,-5.883989705,,
1085.12,-5.931073396,,
1085.26,-5.978213798,,
1085.4,-6.025412888,,
1085.54,-6.072676525,,
1085.68,-6.119998939,,
1085.82,-6.167385993,,
1085.96,-6.214835799,,
1086.1,-6.262350348,,
1086.24,-6.3099258,,
1086.38,-6.357571927,,
1086.52,-6.405279057,,
1086.66,-6.453055031,,
1086.8,-6.50089016,,
1086.94,-6.54880398,,
1087.08,-6.596780964,,
1087.22,-6.644828959,,
1087.36,-6.69294218,,
1087.5,-6.741126537,,
1087.64,-6.789380132,,
1087.78,-6.837706939,,
1087.92,-6.886112891,,
1088.06,-6.934584364,,
1088.2,-6.983125325,,
1088.34,-7.03174955,,
1088.48,-7.08043948,,
1088.62,-7.129212818,,
1088.76,-7.178055907,,
1088.9,-7.226974704,,
1089.04,-7.275971238,,
1089.18,-7.325049516,,
1089.32,-7.37420765,,
1089.46,-7.423443749,,
1089.6,-7.472755917,,
1089.74,-7.522152106,,
1089.88,-7.571628454,,
1090.02,-7.621183072,,
1090.16,-7.670825887,,
1090.3,-7.720555024,,
1090.44,-7.770362672,,
1090.58,-7.820256808,,
1090.72,-7.870233566,,
1090.86,-7.920300932,,
1091,-7.970453074,,
1091.14,-8.020686112,,
1091.28,-8.071017947,,
1091.42,-8.121436807,,
1091.56,-8.171946734,,
1091.7,-8.222543866,,
1091.84,-8.273232255,,
1091.98,-8.324010018,,
1092.12,-8.374879229,,
1092.26,-8.425847932,,
1092.4,-8.476904308,,
1092.54,-8.5280584,,
1092.68,-8.579312293,,
1092.82,-8.630660131,,
1092.96,-8.682102007,,
1093.1,-8.733647996,,
1093.24,-8.785284254,,
1093.38,-8.837022841,,
1093.52,-8.888857886,,
1093.66,-8.940795483,,
1093.8,-8.992843748,,
1093.94,-9.044986799,,
1094.08,-9.097230756,,
1094.22,-9.149583721,,
1094.36,-9.202033809,,
1094.5,-9.254593151,,
1094.64,-9.30726187,,
1094.78,-9.360038083,,
1094.92,-9.412917904,,
1095.06,-9.46589542,,
1095.2,-9.519002882,,
1095.34,-9.57221231,,
1095.48,-9.625533868,,
1095.62,-9.678961661,,
1095.76,-9.732503849,,
1095.9,-9.7861646,,
1096.04,-9.839929947,,
1096.18,-9.89381412,,
1096.32,-9.94781928,,
1096.46,-10.00193951,,
1096.6,-10.05618303,,
1096.74,-10.11053382,,
1096.88,-10.16500615,,
1097.02,-10.21959814,,
1097.16,-10.27430995,,
1097.3,-10.32914979,,
1097.44,-10.38410569,,
1097.58,-10.43918994,,
1097.72,-10.49440066,,
1097.86,-10.54973394,,
1098,-10.60518183,,
1098.14,-10.6607688,,
1098.28,-10.71647881,,
1098.42,-10.77232214,,
1098.56,-10.82829286,,
1098.7,-10.88439723,,
1098.84,-10.94062728,,
1098.98,-10.99698722,,
1099.12,-11.05349148,,
1099.26,-11.11011986,,
1099.4,-11.16688882,,
1099.54,-11.2237965,,
1099.68,-11.28083285,,
1099.82,-11.3380103,,
1099.96,-11.39532697,,
1100.1,-11.45278305,,
1100.24,-11.51037666,,
1100.38,-11.56811614,,
1100.52,-11.62599761,,
1100.66,-11.68401918,,
1100.8,-11.74219332,,
1100.94,-11.80050383,,
1101.08,-11.8589673,,
1101.22,-11.91757158,,
1101.36,-11.97632919,,
1101.5,-12.03523417,,
1101.64,-12.09430314,,
1101.78,-12.15350339,,
1101.92,-12.21286392,,
1102.06,-12.27238081,,
1102.2,-12.33203983,,
1102.34,-12.39187002,,
1102.48,-12.45185511,,
1102.62,-12.51199737,,
1102.76,-12.57228665,,
1102.9,-12.63275002,,
1103.04,-12.69336496,,
1103.18,-12.75414407,,
1103.32,-12.81508757,,
1103.46,-12.87619774,,
1103.6,-12.93746859,,
1103.74,-12.99890445,,
1103.88,-13.06051386,,
1104.02,-13.12228457,,
1104.16,-13.18422719,,
1104.3,-13.24634401,,
1104.44,-13.3086311,,
1104.58,-13.37109285,,
1104.72,-13.43372533,,
1104.86,-13.49652667,,
1105,-13.55950959,,
1105.14,-13.62268475,,
1105.28,-13.68602739,,
1105.42,-13.74954191,,
1105.56,-13.81324313,,
1105.7,-13.87713337,,
1105.84,-13.94119621,,
1105.98,-14.00545066,,
1106.12,-14.0698907,,
1106.26,-14.13451659,,
1106.4,-14.19932648,,
1106.54,-14.26433736,,
1106.68,-14.32952646,,
1106.82,-14.39491287,,
1106.96,-14.46050107,,
1107.1,-14.52627033,,
1107.24,-14.5922377,,
1107.38,-14.65841394,,
1107.52,-14.72477621,,
1107.66,-14.79134369,,
1107.8,-14.85810403,,
1107.94,-14.92507012,,
1108.08,-14.99224645,,
1108.22,-15.05962909,,
1108.36,-15.12721621,,
1108.5,-15.19500597,,
1108.64,-15.26300499,,
1108.78,-15.33122409,,
1108.92,-15.39964036,,
1109.06,-15.46828152,,
1109.2,-15.53712885,,
1109.34,-15.60619532,,
1109.48,-15.67548547,,
1109.62,-15.74498901,,
1109.76,-15.81471048,,
1109.9,-15.88465864,,
1110.04,-15.95482957,,
1110.18,-16.02521297,,
1110.32,-16.0958367,,
1110.46,-16.16668413,,
1110.6,-16.23775981,,
1110.74,-16.30907042,,
1110.88,-16.38060778,,
1111.02,-16.45237859,,
1111.16,-16.52438104,,
1111.3,-16.59663036,,
1111.44,-16.66910983,,
1111.58,-16.74182832,,
1111.72,-16.81480108,,
1111.86,-16.88800925,,
1112,-16.96145317,,
1112.14,-17.03515664,,
1112.28,-17.1090944,,
1112.42,-17.1832967,,
1112.56,-17.25774038,,
1112.7,-17.3324386,,
1112.84,-17.40739174,,
1112.98,-17.482598,,
1113.12,-17.5580663,,
1113.26,-17.63379488,,
1113.4,-17.70977765,,
1113.54,-17.78603214,,
1113.68,-17.86255015,,
1113.82,-17.93932345,,
1113.96,-18.01637604,,
1114.1,-18.09369756,,
1114.24,-18.17127978,,
1114.38,-18.24914891,,
1114.52,-18.32727949,,
1114.66,-18.40570207,,
1114.8,-18.48439765,,
1114.94,-18.56337309,,
1115.08,-18.64263526,,
1115.22,-18.72217808,,
1115.36,-18.80201276,,
1115.5,-18.88212241,,
1115.64,-18.96252904,,
1115.78,-19.04323958,,
1115.92,-19.12423713,,
1116.06,-19.20552643,,
1116.2,-19.28710573,,
1116.34,-19.36900361,,
1116.48,-19.45118583,,
1116.62,-19.53368536,,
1116.76,-19.61648742,,
1116.9,-19.69960116,,
1117.04,-19.78302701,,
1117.18,-19.86674801,,
1117.32,-19.95080375,,
1117.46,-20.03516207,,
1117.6,-20.11984951,,
1117.74,-20.20484912,,
1117.88,-20.29018534,,
1118.02,-20.37582591,,
1118.16,-20.46180838,,
1118.3,-20.54811577,,
1118.44,-20.63475728,,
1118.58,-20.72173119,,
1118.72,-20.80904893,,
1118.86,-20.89670005,,
1119,-20.98469159,,
1119.14,-21.07302404,,
1119.28,-21.16170008,,
1119.42,-21.25073336,,
1119.56,-21.34011123,,
1119.7,-21.42984516,,
1119.84,-21.51993787,,
1119.98,-21.61037666,,
1120.12,-21.70118405,,
1120.26,-21.79235395,,
1120.4,-21.88388468,,
1120.54,-21.97578339,,
1120.68,-22.06805058,,
1120.82,-22.16069782,,
1120.96,-22.25371683,,
1121.1,-22.34711036,,
1121.24,-22.44089439,,
1121.38,-22.53505183,,
1121.52,-22.62958985,,
1121.66,-22.72452888,,
1121.8,-22.81985404,,
1121.94,-22.91557473,,
1122.08,-23.01169373,,
1122.22,-23.10820277,,
1122.36,-23.20512678,,
1122.5,-23.30244642,,
1122.64,-23.40018001,,
1122.78,-23.49832149,,
1122.92,-23.59687145,,
1123.06,-23.69584381,,
1123.2,-23.79523253,,
1123.34,-23.89504933,,
1123.48,-23.9952837,,
1123.62,-24.09596075,,
1123.76,-24.19706552,,
1123.9,-24.29858528,,
1124.04,-24.40056521,,
1124.18,-24.50297699,,
1124.32,-24.60583463,,
1124.46,-24.70913211,,
1124.6,-24.81288792,,
1124.74,-24.91709156,,
1124.88,-25.0217504,,
1125.02,-25.12687405,,
1125.16,-25.23246542,,
1125.3,-25.33852745,,
1125.44,-25.44503842,,
1125.58,-25.55203709,,
1125.72,-25.65950849,,
1125.86,-25.76746452,,
1126,-25.87590589,,
1126.14,-25.98482434,,
1126.28,-26.09424977,,
1126.42,-26.20415147,,
1126.56,-26.31455037,,
1126.7,-26.42546969,,
1126.84,-26.53687421,,
1126.98,-26.64880065,,
1127.12,-26.76123628,,
1127.26,-26.87420213,,
1127.4,-26.98766967,,
1127.54,-27.10166671,,
1127.68,-27.21617597,,
1127.82,-27.33124791,,
1127.96,-27.4468359,,
1128.1,-27.56296558,,
1128.24,-27.67964452,,
1128.38,-27.79686223,,
1128.52,-27.91464441,,
1128.66,-28.03298285,,
1128.8,-28.15186928,,
1128.94,-28.27132494,,
1129.08,-28.39135068,,
1129.22,-28.51194279,,
1129.36,-28.63311346,,
1129.5,-28.75486812,,
1129.64,-28.87721444,,
1129.78,-29.0001533,,
1129.92,-29.1236742,,
1130.06,-29.24781217,,
1130.2,-29.37253621,,
1130.34,-29.49786318,,
1130.48,-29.62382359,,
1130.62,-29.75040015,,
1130.76,-29.87758007,,
1130.9,-30.00540308,,
1131.04,-30.13386101,,
1131.18,-30.2629342,,
1131.32,-30.39267619,,
1131.46,-30.52305137,,
1131.6,-30.65408358,,
1131.74,-30.78576003,,
1131.88,-30.91812067,,
1132.02,-31.05112524,,
1132.16,-31.18482058,,
1132.3,-31.31917559,,
1132.44,-31.45422571,,
1132.58,-31.58996508,,
1132.72,-31.72638322,,
1132.86,-31.86351567,,
1133,-32.00134737,,
1133.14,-32.1399001,,
1133.28,-32.279145,,
1133.42,-32.41913608,,
1133.56,-32.55984913,,
1133.7,-32.70128522,,
1133.84,-32.84346389,,
1133.98,-32.98638856,,
1134.12,-33.13006498,,
1134.26,-33.27449428,,
1134.4,-33.41969145,,
1134.54,-33.56565302,,
1134.68,-33.71238246,,
1134.82,-33.85991334,,
1134.96,-34.00821674,,
1135.1,-34.15731468,,
1135.24,-34.30721764,,
1135.38,-34.45791756,,
1135.52,-34.60944579,,
1135.66,-34.76179896,,
1135.8,-34.91495505,,
1135.94,-35.06896179,,
1136.08,-35.22379718,,
1136.22,-35.37949041,,
1136.36,-35.5360381,,
1136.5,-35.6934369,,
1136.64,-35.85171371,,
1136.78,-36.0108652,,
1136.92,-36.17089736,,
1137.06,-36.33181851,,
1137.2,-36.49363934,,
1137.34,-36.6563729,,
1137.48,-36.82000419,,
1137.62,-36.98456732,,
1137.76,-37.15005665,,
1137.9,-37.3164947,,
1138.04,-37.48385242,,
1138.18,-37.65217338,,
1138.32,-37.82145202,,
1138.46,-37.99169681,,
1138.6,-38.16292802,,
1138.74,-38.3351377,,
1138.88,-38.50834147,,
1139.02,-38.68255491,,
1139.16,-38.85777958,,
1139.3,-39.03400992,,
1139.44,-39.21127101,,
1139.58,-39.38957855,,
1139.72,-39.56891997,,
1139.86,-39.74932514,,
1140,-39.93079096,,
